order_item_id,order_id,product_id,quantity,unit_price,discount_pct
2036,1210,69,1,41241.71,15
2037,1210,28,3,15923.87,0
2038,1211,143,1,13047.0,15
2039,1211,113,2,29528.34,0
2040,1212,31,3,23171.99,5
2041,1212,59,1,17632.57,0
2042,1212,82,1,34609.84,0
2043,1212,54,1,3235.95,25
2044,1213,42,1,15294.09,0
2045,1213,23,1,19548.13,5
2046,1214,109,2,29691.6,10
2047,1215,86,1,34058.36,0
2048,1215,65,5,2606.45,0
2049,1216,89,2,34874.44,0
2050,1216,54,2,3653.2,10
2051,1217,118,1,14573.42,20
2052,1218,105,1,16274.63,15
2053,1219,11,1,6797.05,25
2054,1219,63,1,15554.18,10
2055,1220,22,2,30427.21,25
2056,1221,117,1,35786.78,0
2057,1222,58,1,32277.12,5
2058,1223,20,3,10946.88,5
2059,1223,144,1,32909.31,0
2060,1223,93,2,30739.49,15
2061,1224,50,1,42661.53,0
2062,1224,90,1,31921.29,10
2063,1225,104,2,30499.28,5
2064,1226,127,4,43175.91,0
2065,1226,113,1,37187.86,0
2066,1227,74,1,38334.02,0
2067,1227,13,1,43687.58,25
2068,1228,15,2,22788.35,10
2069,1229,73,2,27842.68,10
2070,1230,27,1,19628.05,0
2071,1230,136,1,21620.95,5
2072,1231,88,4,22508.12,0
2073,1232,36,1,4529.0,15
2074,1232,149,2,24752.44,0
2075,1233,52,2,17932.24,10
2076,1234,139,1,20606.53,10
2077,1235,8,2,19060.43,5
2078,1235,57,1,48755.01,10
2079,1235,110,4,31756.58,15
2080,1235,130,1,32975.37,0
2081,1236,64,1,5505.66,10
2082,1237,11,1,6629.08,15
2083,1237,134,2,18717.61,5
2084,1238,96,1,31685.42,0
2085,1239,76,1,40887.95,0
2086,1240,64,1,4747.29,20
2087,1241,101,1,33923.58,5
2088,1242,93,2,44892.42,0
2089,1243,44,1,12921.3,0
2090,1244,142,2,39546.06,0
2091,1244,83,2,6744.35,0
2092,1245,133,3,39353.48,5
2093,1245,99,2,41000.65,0
2094,1246,25,1,23435.17,15
2095,1247,102,1,37381.16,20
2096,1247,73,4,22750.31,5
2097,1247,122,3,23244.86,20
2098,1248,71,1,27188.46,5
2099,1249,117,4,33756.69,10
2100,1250,82,2,40562.34,0
2101,1250,130,3,42595.55,0
2102,1251,116,2,34737.22,0
2103,1252,10,3,2864.73,0
2104,1253,130,3,39619.75,15
2105,1254,60,1,32339.66,0
2106,1254,45,4,15550.19,0
2107,1255,136,1,15797.28,20
2108,1255,119,1,11439.57,10
2109,1256,7,2,44523.18,5
2110,1257,72,2,14031.67,0
2111,1258,21,3,4856.64,20
2112,1258,97,1,31205.72,0
2113,1259,47,1,45334.16,10
2114,1259,1,1,3372.97,10
2115,1260,140,1,13918.89,5
2116,1261,128,2,30069.6,20
2117,1262,94,1,9955.27,0
2118,1263,132,1,30968.65,15
2119,1264,34,1,31914.59,10
2120,1264,87,2,22748.2,10
2121,1264,32,1,34281.04,25
2122,1265,3,2,14697.4,10
2123,1266,68,1,42384.47,15
2124,1267,57,1,46388.25,0
2125,1267,114,3,15110.68,15
2126,1267,33,1,14619.34,15
2127,1268,131,2,17897.28,25
2128,1268,132,2,40092.79,20
2129,1269,30,2,38635.22,0
2130,1269,70,2,4591.15,5
2131,1270,49,2,39586.88,20
2132,1271,30,2,37589.65,10
2133,1271,82,1,42455.69,5
2134,1272,144,1,37112.99,0
2135,1272,134,3,23922.52,5
2136,1273,24,4,28938.28,10
2137,1274,115,1,32289.72,15
2138,1274,92,1,40974.62,5
2139,1274,21,1,6131.78,0
2140,1274,8,2,24219.19,10
2141,1275,36,1,4102.27,20
2142,1275,124,2,15871.81,5
2143,1275,9,3,6581.02,20
2144,1276,40,4,34132.29,5
2145,1276,129,1,20560.87,20
2146,1277,117,4,29769.15,15
2147,1278,68,2,38843.26,25
2148,1279,3,1,16497.91,15
2149,1280,108,1,38947.89,0
2150,1281,122,2,31935.98,20
2151,1281,9,4,6138.86,10
2152,1282,4,1,26126.49,0
2153,1283,6,1,25070.06,0
2154,1283,73,1,25025.94,5
2155,1283,26,4,19514.03,15
2156,1284,130,4,38027.04,10
2157,1285,114,1,11338.92,5
2158,1286,85,1,9076.95,0
2159,1286,86,3,32144.03,5
2160,1287,131,2,15127.13,0
2161,1288,35,4,2928.97,5
2162,1288,114,3,12335.78,25
2163,1288,59,1,17420.6,20
2164,1289,38,2,4009.6,0
2165,1289,33,1,14533.61,10
2166,1289,121,2,50765.86,5
2167,1289,143,2,16295.25,0
2168,1290,100,4,721.71,25
2169,1291,142,4,45035.18,5
2170,1292,45,1,17912.12,5
2171,1293,48,1,23802.07,10
2172,1293,118,1,14749.79,0
2173,1294,29,3,34085.46,0
2174,1295,84,2,32834.61,0
2175,1295,113,4,27866.77,5
2176,1296,117,2,40128.0,0
2177,1297,43,1,4915.65,20
2178,1297,19,1,3084.64,10
2179,1298,8,1,25336.34,20
2180,1298,11,2,7091.23,15
2181,1299,8,3,24170.3,10
2182,1300,113,1,29692.21,0
2183,1301,148,3,35675.23,10
2184,1302,38,1,3883.61,0
2185,1303,135,1,2691.56,0
2186,1304,117,1,32812.22,10
2187,1305,74,1,37046.87,10
2188,1305,72,3,18819.65,0
2189,1305,106,1,24203.52,5
2190,1306,118,1,14197.81,0
2191,1306,20,3,10074.59,10
2192,1306,11,5,6425.19,25
2193,1307,144,2,35145.99,15
2194,1307,42,1,18010.05,15
2195,1307,90,1,43027.75,5
2196,1308,52,1,16279.73,0
2197,1309,52,1,19232.03,10
2198,1309,137,3,35628.16,0
2199,1310,95,1,9359.85,5
2200,1311,135,1,2287.28,10
2201,1312,2,2,6179.34,20
2202,1313,25,3,22213.47,5
2203,1314,76,1,36187.36,25
2204,1315,94,1,7951.68,5
2205,1316,94,1,7214.79,0
2206,1316,41,1,25583.16,5
2207,1316,87,1,20391.19,20
2208,1316,81,2,8597.13,10
2209,1317,124,1,20180.18,15
2210,1318,77,1,13111.17,10
2211,1318,38,1,4405.0,10
2212,1318,42,4,19863.6,0
2213,1319,78,2,39840.06,0
2214,1320,64,3,6404.52,0
2215,1321,132,1,31050.3,5
2216,1322,125,2,36120.46,15
2217,1322,141,1,1755.4,15
2218,1323,27,1,14221.04,0
2219,1324,59,2,20978.35,10
2220,1325,65,2,3726.68,5
2221,1326,25,5,25546.67,10
2222,1327,37,2,22966.5,10
2223,1327,124,1,15204.08,0
2224,1328,71,1,27457.73,20
2225,1329,142,1,34153.39,20
2226,1330,94,1,7636.18,0
2227,1330,67,2,37874.03,10
2228,1330,103,1,5257.39,0
2229,1331,91,4,5713.43,0
2230,1332,90,2,36281.85,25
2231,1332,70,1,5068.16,10
2232,1333,59,1,18999.82,0
2233,1333,12,1,20806.82,10
2234,1334,51,3,5331.68,15
2235,1334,10,5,2833.65,20
2236,1334,9,1,6174.06,0
2237,1334,87,2,21463.91,15
2238,1335,94,2,8933.98,20
2239,1336,52,4,16133.51,10
2240,1336,22,1,29405.03,5
2241,1337,73,1,24606.38,0
2242,1338,83,1,8295.46,0
2243,1338,72,1,13538.62,5
2244,1339,118,1,18148.12,20
2245,1340,68,1,36524.01,15
2246,1341,5,2,4921.77,5
2247,1341,83,1,6394.32,15
2248,1341,121,2,36134.26,15
2249,1342,6,2,26217.12,10
2250,1343,69,3,46776.45,0
2251,1343,58,1,27524.44,0
2252,1343,43,1,5789.06,0
2253,1344,72,1,15494.41,0
2254,1344,91,1,6618.84,0
2255,1344,37,2,18273.13,15
2256,1345,58,1,38671.38,0
2257,1346,127,1,34108.08,5
2258,1347,37,1,21614.74,25
2259,1348,16,1,6043.29,15
2260,1348,150,4,22958.3,15
2261,1348,110,5,26687.24,0
2262,1348,131,1,17096.23,10
2263,1349,12,1,19888.28,5
2264,1350,23,3,18625.32,10
2265,1350,111,3,9039.27,5
2266,1351,139,3,22814.01,10
2267,1351,52,1,16379.81,25
2268,1352,127,1,45806.72,0
2269,1352,29,1,32528.26,0
2270,1352,121,3,48996.47,5
2271,1353,144,3,32332.26,5
2272,1353,101,1,28369.04,0
2273,1354,11,1,7081.43,15
2274,1354,139,2,17760.65,5
2275,1355,89,2,30286.7,5
2276,1356,58,2,34452.82,10
2277,1357,19,2,2540.38,15
2278,1358,50,1,44674.8,25
2279,1358,122,1,31202.07,0
2280,1358,72,2,18270.22,0
2281,1359,55,2,2042.82,0
2282,1359,99,1,35347.66,20
2283,1360,70,1,4782.11,10
2284,1360,149,2,31363.65,20
2285,1361,117,1,33687.3,25
2286,1361,26,1,16146.09,10
2287,1362,129,2,22107.0,0
2288,1363,114,2,16201.42,5
2289,1364,65,2,2758.79,0
2290,1365,10,1,3532.58,15
2291,1366,95,1,8611.91,0
2292,1366,121,1,36696.79,10
2293,1367,126,3,10035.35,0
2294,1368,37,3,23083.24,0
2295,1368,69,1,36188.83,0
2296,1369,41,1,24337.58,10
2297,1369,45,1,18032.36,0
2298,1370,123,1,30581.17,10
2299,1371,126,1,7174.36,10
2300,1372,27,2,15575.06,25
2301,1373,84,2,33565.27,20
2302,1374,136,2,18111.2,10
2303,1374,49,3,35780.79,15
2304,1375,96,1,35907.07,5
2305,1376,121,3,49554.39,10
2306,1376,114,1,16321.01,5
2307,1376,14,1,10972.38,0
2308,1377,62,1,14815.78,10
2309,1377,43,2,6414.78,0
2310,1378,96,1,27205.73,5
2311,1379,27,1,18174.28,5
2312,1379,68,1,34238.29,20
2313,1380,127,3,45252.85,0
2314,1380,48,1,29780.58,5
2315,1381,67,2,38005.99,20
2316,1381,25,4,23370.66,0
2317,1382,119,2,10753.44,20
2318,1383,9,1,5641.71,20
2319,1384,136,1,22035.96,5
2320,1385,95,2,9493.34,10
2321,1386,59,1,14972.78,25
2322,1386,17,1,29386.93,10
2323,1387,95,1,9453.69,0
2324,1387,132,2,35702.06,20
2325,1388,101,1,35447.71,0
2326,1388,136,1,17205.47,0
2327,1388,42,1,17935.06,20
2328,1389,49,2,33514.78,0
2329,1390,6,2,26445.24,15
2330,1391,73,2,30930.48,5
2331,1391,32,1,30623.96,15
2332,1392,143,3,13223.91,0
2333,1393,82,1,47648.88,5
2334,1394,69,1,34147.03,0
2335,1395,114,4,15086.2,0
2336,1396,27,4,17651.22,0
2337,1396,66,2,18925.34,0
2338,1397,51,4,4122.99,25
2339,1398,149,1,24909.96,10
2340,1398,75,1,24262.09,5
2341,1399,50,1,43520.98,5
2342,1399,92,1,34275.26,25
2343,1399,112,2,2083.51,10
2344,1400,68,1,48110.4,10
2345,1401,106,3,29653.39,0
2346,1401,144,1,32466.17,5
2347,1401,76,1,40910.31,0
2348,1402,86,1,34099.87,10
2349,1403,107,4,26835.43,0
2350,1403,56,2,17374.46,15
2351,1403,80,2,35562.42,0
2352,1404,24,3,30421.89,5
2353,1405,28,2,14740.91,5
2354,1405,121,4,43969.73,0
2355,1406,93,1,34795.95,0
2356,1407,85,1,10204.69,0
2357,1407,112,1,2082.08,10
2358,1408,122,4,24236.37,10
2359,1408,89,5,32947.72,5
2360,1409,31,2,18158.66,5
2361,1410,143,1,16780.21,10
2362,1410,111,1,11582.31,5
2363,1410,42,1,17054.06,0
2364,1411,102,1,28475.34,5
2365,1412,50,1,35412.12,0
2366,1413,124,1,19853.0,10
2367,1413,133,5,32388.22,15
2368,1414,13,1,43501.53,10
2369,1414,32,3,32303.5,0
2370,1415,79,2,32345.16,0
2371,1416,91,1,7826.89,0
2372,1417,6,1,24168.64,5
2373,1417,25,5,26918.79,5
2374,1417,150,2,25772.29,0
2375,1417,68,1,36530.36,15
2376,1418,143,1,14605.22,5
2377,1418,26,2,19413.81,10
2378,1419,18,1,2848.99,10
2379,1420,73,1,26217.96,10
2380,1421,62,2,14238.98,20
2381,1421,68,2,41607.81,0
2382,1421,48,1,31338.47,0
2383,1421,63,4,17958.73,10
2384,1422,134,2,19272.84,5
2385,1422,51,3,4519.15,25
2386,1423,12,1,25115.37,0
2387,1423,126,1,10192.64,0
2388,1423,9,1,5641.35,10
2389,1424,7,1,38639.89,0
2390,1425,150,4,20503.88,0
2391,1425,146,4,24311.44,20
2392,1426,58,2,35964.16,0
2393,1426,40,1,26431.56,10
2394,1427,89,2,31365.99,0
2395,1428,31,1,23888.78,0
2396,1428,26,1,21659.81,0
2397,1429,106,1,26543.21,0
2398,1429,84,2,34081.31,0
2399,1430,76,1,49409.4,25
2400,1431,144,1,28007.68,10
2401,1431,123,1,26369.27,15
2402,1431,42,2,19641.19,0
2403,1432,133,1,30414.18,0
2404,1432,61,2,4352.13,10
2405,1432,44,1,13773.03,10
2406,1433,35,1,2504.84,5
2407,1433,108,2,33338.25,5
2408,1433,91,1,6582.5,5
2409,1434,128,1,27478.01,0
2410,1434,1,3,3714.27,15
2411,1435,43,1,5840.02,0
2412,1436,32,3,28976.77,0
2413,1437,103,1,4641.36,10
2414,1437,33,1,15604.82,0
2415,1437,95,2,8828.95,15
2416,1438,109,1,28359.07,20
2417,1439,66,1,23132.35,0
2418,1440,30,1,30612.42,10
2419,1441,10,1,2517.9,5
2420,1442,23,2,25356.01,0
2421,1442,97,3,32439.38,10
2422,1443,39,3,5596.35,10
2423,1444,123,1,29397.91,10
2424,1445,103,2,4496.27,15
2425,1445,22,1,24250.4,0
2426,1445,5,2,5909.17,10
2427,1445,139,3,17129.37,15
2428,1446,139,1,23930.36,0
2429,1446,139,5,23378.13,25
2430,1447,145,2,22164.76,0
2431,1447,83,2,6007.82,10
2432,1448,32,2,27207.09,15
2433,1448,61,2,3543.42,5
2434,1449,25,5,26554.52,0
2435,1449,64,2,4689.92,0
2436,1449,91,1,7266.71,0
2437,1450,142,2,37801.49,5
2438,1450,42,1,19823.15,0
2439,1451,39,4,7706.77,10
2440,1451,2,3,7786.76,0
2441,1452,81,1,8193.3,0
2442,1452,1,2,3144.69,5
2443,1452,109,3,22539.03,10
2444,1452,125,1,36591.23,15
2445,1453,64,1,5790.41,0
2446,1454,82,1,35281.56,0
2447,1454,78,2,40366.46,25
2448,1454,111,1,11448.05,0
2449,1455,142,2,36446.04,15
2450,1456,16,1,5870.24,5
2451,1457,54,1,3839.53,0
2452,1458,141,1,1731.02,10
2453,1459,124,1,17085.81,25
2454,1459,80,1,32797.0,20
2455,1460,79,1,37216.76,10
2456,1460,149,2,32243.84,5
2457,1460,127,1,40316.0,0
2458,1460,23,2,17918.25,5
2459,1461,38,2,4295.52,0
2460,1461,77,1,12007.6,20
2461,1461,32,1,25156.19,0
2462,1461,112,2,2358.34,5
2463,1462,106,1,25190.99,5
2464,1462,91,1,8301.41,5
2465,1462,98,5,19634.19,0
2466,1462,45,2,18111.01,0
2467,1463,49,1,33304.08,5
2468,1464,4,2,29480.77,15
2469,1464,146,3,22253.56,10
2470,1464,64,3,5474.2,5
2471,1464,108,1,37579.35,10
2472,1465,121,1,50093.48,10
2473,1466,90,2,40399.19,0
2474,1466,56,1,14118.99,0
2475,1466,20,4,8737.86,15
2476,1467,77,1,14918.58,5
2477,1468,87,1,20720.81,0
2478,1469,138,3,5849.61,0
2479,1469,115,1,35275.03,15
2480,1469,94,1,9508.87,10
2481,1469,150,2,27257.26,20
2482,1470,133,1,39138.95,5
2483,1470,114,2,14557.05,0
2484,1470,9,1,7046.27,10
2485,1471,43,1,5557.31,0
2486,1471,4,1,32764.66,0
2487,1472,65,2,2890.82,0
2488,1472,98,1,24614.87,0
2489,1473,55,1,1581.55,15
2490,1474,146,2,22594.68,10
2491,1474,144,3,34119.51,0
2492,1475,87,2,21960.87,10
2493,1475,90,1,38729.18,10
2494,1476,44,1,13938.67,20
2495,1477,5,2,5946.28,20
2496,1478,29,3,30265.17,0
2497,1479,126,3,8641.67,20
2498,1479,4,4,30787.31,0
2499,1480,99,2,33378.22,0
2500,1481,49,1,37458.63,0
2501,1482,85,2,9273.59,0
2502,1483,136,2,21427.17,15
2503,1483,122,3,29200.37,10
2504,1484,116,3,35504.73,10
2505,1484,149,1,32458.55,20
2506,1485,133,2,38758.34,5
2507,1485,85,1,10205.75,0
2508,1486,61,1,3679.16,10
2509,1487,136,1,20664.1,20
2510,1488,86,4,35678.95,25
2511,1489,18,3,2933.3,5
2512,1489,132,2,41311.86,15
2513,1489,4,1,31620.26,15
2514,1490,127,1,41149.97,0
2515,1491,143,2,18223.09,10
2516,1492,48,1,23115.77,0
2517,1492,46,1,30451.54,5
2518,1493,46,3,36651.59,20
2519,1494,48,1,28918.92,15
2520,1494,120,1,22223.31,10
2521,1494,132,2,35639.62,15
2522,1495,19,4,2253.26,0
2523,1496,19,3,2776.79,0
2524,1496,42,4,19221.56,0
2525,1497,92,2,37929.25,15
2526,1498,5,1,5576.01,20
2527,1499,48,4,32524.35,10
2528,1500,26,1,19490.95,25
2529,1500,74,1,44531.5,10
2530,1501,109,1,26886.41,10
2531,1501,135,2,2774.69,10
2532,1501,87,3,26165.8,15
2533,1501,73,1,26482.96,0
2534,1502,56,1,15842.53,0
2535,1503,131,3,19789.67,0
2536,1503,126,1,9153.94,20
2537,1503,141,2,1845.03,20
2538,1504,59,1,16669.1,5
2539,1504,38,1,4265.18,20
2540,1505,85,1,9504.16,10
2541,1505,83,1,8170.39,5
2542,1505,86,2,39624.53,15
2543,1505,1,3,3117.68,10
2544,1506,137,1,29556.98,5
2545,1506,128,3,24519.06,0
2546,1507,53,2,3094.93,0
2547,1508,88,1,19514.39,10
2548,1508,138,2,6661.04,0
2549,1509,84,2,35951.7,15
2550,1510,77,1,13122.38,10
2551,1511,29,1,36277.95,5
2552,1512,36,5,5269.75,10
2553,1512,27,2,20479.84,25
2554,1512,146,1,30808.65,0
2555,1513,18,1,2228.45,10
2556,1513,118,1,14534.6,15
2557,1513,137,1,27072.34,0
2558,1514,67,1,35725.88,0
2559,1514,135,1,2523.44,5
2560,1515,58,1,31072.51,10
2561,1515,30,2,37435.46,0
2562,1515,73,1,25807.17,5
2563,1515,123,1,32520.78,5
2564,1516,82,1,32356.87,5
2565,1516,17,1,28386.58,10
2566,1517,134,1,19169.47,15
2567,1518,39,1,5388.23,5
2568,1519,59,1,19677.9,5
2569,1520,102,1,26792.74,10
2570,1521,38,3,4807.29,10
2571,1522,104,1,25586.91,20
2572,1523,9,1,5825.33,5
2573,1523,1,1,4137.29,10
2574,1523,102,4,38020.42,0
2575,1524,87,4,22510.53,15
2576,1524,123,1,32221.36,5
2577,1524,47,1,40460.23,10
2578,1525,76,1,41049.14,5
2579,1525,10,1,3477.42,0
2580,1526,144,1,30625.32,5
2581,1526,43,1,5345.97,0
2582,1526,136,1,19931.41,5
2583,1527,75,1,20412.88,0
2584,1528,105,1,14497.47,0
2585,1528,26,4,15272.83,0
2586,1528,7,1,42691.05,10
2587,1529,79,2,34525.48,15
2588,1530,15,1,25664.22,0
2589,1531,131,1,21317.38,5
2590,1531,144,3,32108.03,5
2591,1531,89,1,31912.1,5
2592,1532,97,2,34127.79,0
2593,1533,142,1,43859.84,0
2594,1534,3,1,14999.55,20
2595,1535,73,2,28118.54,15
2596,1535,31,1,19998.95,5
2597,1536,119,1,10828.37,10
2598,1536,75,2,19319.31,5
2599,1536,17,1,32582.55,0
2600,1536,3,1,13261.19,15
2601,1537,123,2,22412.84,0
2602,1538,55,1,1785.81,10
2603,1538,111,2,11181.94,5
2604,1538,100,4,557.93,10
2605,1539,40,1,27873.35,5
2606,1540,122,1,27122.76,10
2607,1541,40,1,33600.12,0
2608,1542,30,1,28757.57,0
2609,1542,25,2,22174.68,20
2610,1543,7,1,38704.92,15
2611,1544,92,1,39016.36,15
2612,1544,105,1,13841.99,5
2613,1545,123,2,25688.66,5
2614,1546,81,1,8250.7,10
2615,1547,96,3,26921.3,0
2616,1547,1,2,3283.18,15
2617,1548,91,1,7152.29,15
2618,1549,7,1,45143.73,20
2619,1550,120,1,23553.89,5
2620,1551,131,2,18400.74,5
2621,1551,94,2,8136.92,15
2622,1552,129,1,25663.74,15
2623,1552,98,1,19857.77,20
2624,1553,43,1,6027.29,10
2625,1554,53,1,4330.86,20
2626,1555,102,1,38483.14,0
2627,1556,139,1,21849.95,10
2628,1557,1,1,3486.34,0
2629,1557,14,1,11618.96,15
2630,1557,122,1,25969.18,10
2631,1558,21,1,5592.04,0
2632,1558,34,1,29474.94,10
2633,1559,105,1,18947.63,0
2634,1559,14,1,11641.09,0
2635,1560,122,1,29850.07,0
2636,1561,82,1,46526.54,5
2637,1561,148,1,38413.08,0
2638,1562,60,1,38340.39,0
2639,1562,137,1,34507.65,0
2640,1562,115,1,30156.66,0
2641,1563,33,1,12265.55,0
2642,1563,49,1,32726.66,10
2643,1564,4,1,27326.76,10
2644,1564,123,2,23689.33,25
2645,1565,16,1,6878.85,0
2646,1565,26,1,19368.98,20
2647,1566,70,1,5718.45,5
2648,1566,37,1,16044.87,5
2649,1567,150,1,19937.33,0
2650,1568,7,1,32688.39,0
2651,1568,30,1,28534.04,5
2652,1569,74,3,47207.45,15
2653,1570,121,1,40118.09,20
2654,1570,6,4,23918.41,25
2655,1571,24,3,21823.67,15
2656,1571,121,3,44908.82,10
2657,1572,143,3,16943.56,5
2658,1572,85,1,8131.28,20
2659,1572,133,1,39914.28,15
2660,1573,89,1,32939.66,0
2661,1574,36,1,4373.42,10
2662,1575,88,1,21718.23,5
2663,1576,45,3,18525.37,10
2664,1576,10,1,2931.5,20
2665,1577,54,1,3682.06,10
2666,1577,70,2,4808.51,20
2667,1577,85,1,8991.88,20
2668,1578,32,1,28369.32,0
2669,1578,43,1,5806.3,0
2670,1579,118,3,18344.82,5
2671,1580,121,1,38037.1,20
2672,1580,15,2,22496.84,0
2673,1580,66,1,21491.66,10
2674,1581,143,3,13988.85,5
2675,1581,115,1,24906.06,15
2676,1581,81,2,7541.19,0
2677,1581,20,4,9263.58,0
2678,1582,6,1,24613.44,0
2679,1583,79,1,29331.98,10
2680,1583,125,1,26707.44,0
2681,1584,145,1,21441.24,15
2682,1584,120,3,20975.67,0
2683,1585,26,1,21638.62,10
2684,1585,22,3,27839.56,20
2685,1586,64,2,5782.09,10
2686,1586,58,1,37575.05,0
2687,1586,37,1,17875.21,15
2688,1586,78,1,43074.56,0
2689,1587,121,1,48155.63,0
2690,1588,28,1,14273.67,5
2691,1588,49,1,45566.83,0
2692,1589,67,3,27863.36,10
2693,1589,103,1,4915.83,10
2694,1590,126,1,9801.95,5
2695,1590,93,1,33255.84,0
2696,1590,87,2,25059.79,5
2697,1591,87,1,26472.81,0
2698,1591,55,1,2032.86,0
2699,1591,139,4,20091.72,5
2700,1592,13,3,47328.56,10
2701,1592,128,2,28976.53,10
2702,1592,64,3,4792.08,0
2703,1592,51,1,4734.86,20
2704,1593,76,2,44880.81,0
2705,1594,22,1,29174.55,10
2706,1594,60,1,36460.28,0
2707,1594,130,5,38928.88,10
2708,1595,56,1,16860.21,5
2709,1596,97,1,34622.41,10
2710,1597,3,1,14934.57,0
2711,1598,55,1,1562.3,5
2712,1598,84,1,34199.5,15
2713,1599,28,2,14862.84,15
2714,1599,124,5,19803.6,0
2715,1599,8,1,17898.03,5
2716,1599,3,2,13968.11,0
2717,1600,94,1,7138.7,0
2718,1601,89,1,24792.18,0
2719,1602,94,2,8981.23,0
2720,1602,89,3,28210.06,15
2721,1603,59,1,20288.39,5
2722,1603,28,1,15957.26,15
2723,1604,62,1,11771.3,15
2724,1604,51,3,5111.07,10
2725,1604,7,1,40261.56,5
2726,1604,23,1,24413.01,20
2727,1605,46,3,37975.36,10
2728,1606,78,1,34250.38,5
2729,1607,106,4,31761.78,20
2730,1608,28,3,15193.12,0
2731,1609,24,1,26007.57,10
2732,1610,7,2,44674.11,0
2733,1611,112,1,2326.88,15
2734,1612,79,5,33727.47,15
2735,1613,3,1,14148.57,5
2736,1613,2,2,6406.85,10
2737,1613,7,1,37733.23,15
2738,1613,121,1,44278.59,5
2739,1614,21,1,5185.05,20
2740,1615,137,1,31392.69,5
2741,1616,140,1,13754.31,20
2742,1616,24,1,21593.73,10
2743,1616,33,1,12871.72,5
2744,1617,43,1,6584.43,0
2745,1617,82,1,46593.19,0
2746,1618,118,1,15554.5,20
2747,1618,5,1,6728.83,5
2748,1619,123,1,24105.0,5
2749,1619,71,2,22912.69,5
2750,1620,89,1,33460.26,0
2751,1620,142,4,44795.54,5
2752,1620,116,1,37491.39,5
2753,1621,35,2,2458.46,20
2754,1621,108,1,28620.47,10
2755,1621,79,1,29352.81,15
2756,1622,11,1,6564.96,10
2757,1622,75,1,21395.96,0
2758,1623,44,1,13396.35,20
2759,1623,145,2,21633.66,0
2760,1623,125,1,36462.9,5
2761,1624,85,2,7826.25,0
2762,1625,8,2,23213.74,10
2763,1626,79,1,37656.07,0
2764,1626,118,1,14318.26,10
2765,1626,122,1,31137.19,20
2766,1627,74,1,42735.26,10
2767,1628,28,1,12885.31,5
2768,1628,140,1,10972.7,10
2769,1628,120,1,26708.29,20
2770,1629,108,1,34027.42,0
2771,1630,127,1,42335.85,0
2772,1631,63,5,14756.99,0
2773,1631,101,5,34679.2,5
2774,1631,93,1,34307.89,15
2775,1632,63,1,15757.61,10
2776,1633,10,1,2956.01,5
2777,1633,80,1,38421.4,10
2778,1633,37,1,16450.84,10
2779,1634,11,1,5285.49,10
2780,1634,115,1,26350.0,0
2781,1634,90,2,31852.77,0
2782,1634,19,2,2370.02,0
2783,1635,52,5,19856.88,15
2784,1635,118,1,17542.1,15
2785,1635,18,3,2854.12,0
2786,1636,94,1,8382.76,0
2787,1636,32,2,24139.2,15
2788,1637,140,3,14409.26,5
2789,1637,58,4,29256.65,0
2790,1638,21,2,5726.54,0
2791,1638,149,1,32982.52,0
2792,1638,29,1,38117.45,5
2793,1639,47,2,34373.88,0
2794,1639,140,2,11370.43,10
2795,1640,58,2,27471.06,25
2796,1640,19,1,2787.79,0
2797,1641,140,1,12774.53,0
2798,1641,23,1,23787.22,0
2799,1641,133,3,27871.04,5
2800,1641,122,1,30925.29,10
2801,1642,117,1,38565.13,5
2802,1642,63,3,14178.59,0
2803,1643,52,1,17947.46,15
2804,1643,10,2,3280.01,15
2805,1643,86,2,35915.75,0
2806,1643,11,1,5077.32,0
2807,1644,95,1,7476.32,5
2808,1645,72,2,17967.69,0
2809,1646,128,1,26016.32,5
2810,1647,48,1,23860.53,15
2811,1648,92,2,39180.13,0
2812,1648,16,1,6969.45,15
2813,1649,95,1,9252.07,10
2814,1650,48,1,27100.13,0
2815,1650,77,1,14059.13,5
2816,1650,93,1,39188.49,10
2817,1650,104,1,36512.43,0
2818,1651,81,1,6931.09,0
2819,1652,37,2,17388.41,10
2820,1653,102,1,26848.32,10
2821,1654,29,3,37576.47,5
2822,1654,58,1,34190.63,0
2823,1655,94,1,7193.84,20
2824,1656,86,2,34093.27,10
2825,1657,110,1,24120.74,10
2826,1657,41,1,24621.62,10
2827,1658,44,1,16003.95,5
2828,1659,137,1,35094.84,25
2829,1660,90,1,30392.09,0
2830,1660,109,1,22823.27,15
2831,1661,59,1,14390.89,5
2832,1662,110,3,29819.47,20
2833,1663,106,2,29451.0,10
2834,1664,131,1,22015.26,10
2835,1665,7,3,41886.4,20
2836,1665,82,1,40363.87,20
2837,1666,16,1,7465.96,0
2838,1667,49,2,41315.3,0
2839,1667,121,1,38458.96,10
2840,1667,32,1,29520.65,20
2841,1668,89,1,30154.31,5
2842,1668,19,1,2621.23,0
2843,1668,3,1,13086.21,10
2844,1669,122,2,24604.97,0
2845,1670,60,1,32538.02,10
2846,1670,29,1,28719.99,5
2847,1670,75,1,24743.7,10
2848,1670,70,2,6069.18,20
2849,1671,83,1,7753.07,5
2850,1672,101,1,33391.88,0
2851,1673,90,2,40265.7,10
2852,1674,147,1,17704.24,0
2853,1675,17,1,31942.91,15
2854,1675,35,1,3205.29,5
2855,1676,113,1,32586.92,15
2856,1677,122,1,31312.79,20
